"","INSTNM","TUITIONFEE_IN","TUITIONFEE_OUT","value_added","popularity","diversity"
"2042","Yeshiva Toras Chaim","11800","11800",NA,215,0.142440106852413
"2043","Talmudical Seminary of Bobov","7100","7100",NA,341.443040618148,0.123732269561193
"2044","University of South Florida-Sarasota-Manatee","5587","16501",NA,4980.84291187739,0.14687525541297
"2045","Remington College-Houston Southeast Campus","16755","16755",1.73706478437313,419.941060903733,0.12567132769649
"2046","Remington College-Shreveport Campus","15995","15995",1.43885623769963,368.774553288557,0.0364150702892904
"2047","ITT Technical Institute-Cary","18048","18048",1.84771116629846,286.243822075783,0.0583919624913424
"2048","ITT Technical Institute-Madison","18048","18048",1.76762461419884,475.272076043532,0.111158996133013
"2049","ITT Technical Institute-Clive","18048","18048",1.71041993412768,157.691482514482,0.0751021016512978
"2050","ITT Technical Institute-Columbus","18048","18048",1.87631350633404,428.992188500448,0.0717845788491403
"2051","ITT Technical Institute-Phoenix","18048","18048",1.66465619007075,290.536467751658,0.140916904913536
"2052","ITT Technical Institute-Madison","18048","18048",1.86487257031981,144.437615242778,0.0458588108946745
"2053","ITT Technical Institute-High Point","18048","18048",2.05936848256175,628.040689960195,0.0678780408438745
"2054","The King’s College","32300","32300",NA,684.756357437136,0.0546039396832826
"2055","Chamberlain College of Nursing-Illinois","17280","17280",1.10371488520445,22118.3333333333,0.0199973760911253
"2056","Chamberlain College of Nursing-Ohio","17280","17280",1.10371488520445,836.969001148106,0.0650651318814492
"2057","Chamberlain College of Nursing-Arizona","17280","17280",1.10371488520445,1136,0.0117551063743306
"2058","Jersey College","NULL","NULL",NA,2940.06223785685,0.0237421890375616
"2059","Casal Institute of Nevada","NULL","NULL",NA,178.912453512916,0.0085573633384312
"2060","Yeshiva of Machzikai Hadas","7300","7300",NA,373,0.123732269561193
"2061","Global Health College","20338","20338",NA,435.674631909245,0.0423874240642091
"2062","Brensten Education","NULL","NULL",NA,531.814980042263,0.0308172606371834
"2063","Providence Christian College","25680","25680",NA,204.264870931538,0.0162653321566305
"2064","ITT Technical Institute-Madison","18048","18048",1.68753806209921,242.110708742887,0.0270665979201446
"2065","ITT Technical Institute-Springfield","18048","18048",1.56168776594266,183.95390070922,0.242269604465039
"2066","ITT Technical Institute-Huntington","18048","18048",1.95640005843367,221.473770157175,0.18093230018198
"2067","ITT Technical Institute-Concord","18048","18048",1.65893572206363,264.652430713312,0.00164487941608991
"2068","ITT Technical Institute-Fort Myers","18048","18048",2.05936848256175,535.473226338683,0.14033659298678
"2069","ITT Technical Institute-Charlotte North","18048","18048",1.84199069829135,441.222817522849,0.0327431510014684
"2070","University of Minnesota-Rochester","13056","13056",0.547131850787638,1274.27507315775,0.011776275785015
"2071","Herzing University-Toledo","12250","12250",2.02534458344738,185,4.96431614923608e-05
"2072","Carrington College-Las Vegas","NULL","NULL",NA,325,0.00037421418288263
"2073","Carrington College-Reno","NULL","NULL",NA,387.745873841284,0.00308430640369648
"2074","Chamberlain College of Nursing-Florida","17280","17280",NA,1985.53429771349,0.00828080522158731
"2075","Remington College-Columbia Campus","NULL","NULL",1.4537666650333,379.113850447726,0.0302880937047609
"2076","San Diego Culinary Institute","NULL","NULL",NA,52.3743016759777,0.0294871153791041
"2077","Summit Salon Academy-Gainesville","NULL","NULL",NA,30.7692307692308,0.11046858502559
"2078","Pacific Rim Christian University","9282","9282",NA,112.005600280014,6.21995508622798e-05
"2079","Portland Actors Conservatory","11000","11000",NA,26.3215617459969,0.187267873754536
"2080","Cardiotech Ultrasound School","10233","10233",NA,132.063882063882,0.001787636521042
"2081","Bethel College","8160","8160",NA,99.7549877493875,0.0337077454761271
"2082","Gary Manuel Aveda Institute","NULL","NULL",NA,347.835451216886,0.0206883063885385
"2083","West Coast University-Orange County","33665","33665",NA,8860.22795440912,0.000234249691359652
"2084","West Coast University-Ontario","32591","32591",NA,3819.29445644348,0.000407233991633444
"2085","Harrison College-Grove City","17025","17025",NA,273,0.13029279803383
"2086","National University College-Ponce","6495","6495",NA,1341.12048453385,0.0278673184758699
"2087","Compass College of Cinematic Arts","14115","14115",NA,124.368441507967,0.106817545864992
"2088","ITT Technical Institute-Merrillville","18048","18048",NA,502.446119264842,0.0874613424502827
"2089","ITT Technical Institute-Tallahassee","18048","18048",NA,605.456774984672,0.0425834375715574
"2090","ITT Technical Institute-Salem","18048","18048",NA,355.926957598267,0.117945184865542
"2091","ITT Technical Institute-Akron","18048","18048",NA,351.394849785408,0.143677703633324
"2092","ITT Technical Institute-Corona","18048","18048",NA,471.508616132784,0.0166508641900837
"2093","ITT Technical Institute-Johnson City","18048","18048",NA,121,0.217619542450326
"2094","ITT Technical Institute-DeSoto","18048","18048",NA,269.081235932065,0.0376044001275015
"2095","ITT Technical Institute-North Charleston","18048","18048",NA,276.271359869027,0.0428288081815446
"2096","ITT Technical Institute-Aurora","18048","18048",NA,248.949240219851,0.118287467951019
"2097","ITT Technical Institute-Culver City","18048","18048",NA,357.593123209169,0.0203773945390074
"2098","ITT Technical Institute-Dearborn","18048","18048",NA,345.217301962396,0.0414269309817348
"2099","ITT Technical Institute-Las Vegas","18048","18048",NA,522.249690976514,0.00949225303565608
"2100","Touro University Worldwide","14600","14600",NA,632.200886262925,0.0550575051040987
"2101","Herzing University-Kenosha","12790","12790",NA,435,0.0998238330841768
"2102","Herzing University-Brookfield","12790","12790",NA,324,0.172618024509937
"2103","Concorde Career College-Dallas","NULL","NULL",NA,555,0.0243790681331338
"2104","Concorde Career Institute-Orlando","NULL","NULL",NA,436,0.0597374667315615
"2105","Concorde Career College-San Antonio","NULL","NULL",NA,547,0.0424144232104386
"2106","Cambridge Junior College-Woodland","NULL","NULL",NA,96.7141971481711,0.0255390466162885
"2107","Tribeca Flashpoint College","25600","25600",NA,392.483878140983,0.215966899680669
"2108","Remington College-Heathrow Campus","14250","14250",NA,430.089391128352,0.00573918198142672
"2109","College of Massage Therapy","NULL","NULL",NA,49.3166126532338,0.140788967066955
"2110","Chamberlain College of Nursing-Virginia","17280","17280",NA,1182.11821182118,0.00436248062333628
"2111","Mesivta Keser Torah","13400","13400",NA,41,0.123732269561193
"2112","Colorado Academy of Veterinary Technology","15223","15223",NA,79.1992080079199,0.155027690544778
"2113","John Paul the Great Catholic University","24900","24900",NA,222.857142857143,0.0187200420067479
"2114","ITT Technical Institute-Durham","18048","18048",NA,247.422680412371,0.0313003781667892
"2115","ITT Technical Institute-Hanover","18048","18048",NA,403.492213308164,0.0140114817423483
"2116","Chamberlain College of Nursing-Missouri","17280","17280",NA,889.044452222611,0.155910700853156
"2117","Chamberlain College of Nursing-Texas","17280","17280",NA,448.869389132636,0.00260140193148223
"2118","ITT Technical Institute-Oakland","18048","18048",NA,208.896534775129,0.00317740125280921
"2119","Carrington College-Pomona","NULL","NULL",NA,379.502790461695,0.0119338029236588
"2120","Harrison College-Morrisville","17025","17025",NA,200,0.0470357306756932
"2121","National University College-Caguas","6495","6495",NA,1225.50765942287,0.0278408259566507
"2122","ITT Technical Institute-Phoenix West","18048","18048",NA,331.463009143807,0.053741693803869
"2123","ITT Technical Institute-Brooklyn Center","18048","18048",NA,197.198879551821,0.00608649987339097
"2124","ITT Technical Institute-Waco","18048","18048",NA,183.273646513588,0.197970429743407
"2125","ITT Technical Institute-Myrtle Beach","18048","18048",NA,167.419319308294,0.0732156318299612
"2126","Criswell College","7870","7870",NA,253,0.0363049174771283
"2127","Academy of Couture Art","22338","22338",NA,22,0.00141484029980003
"2128","Chamberlain College of Nursing-Georgia","17280","17280",NA,1611.36571952337,0.00974902080299255
"2129","Chamberlain College of Nursing-Indiana","17280","17280",NA,328.483575821209,0.028647420586035
"2130","Carrington College-Mesquite","NULL","NULL",NA,308.043354249857,0.0897063490266616
"2131","Sessions College for Professional Design","8000","8000",NA,115.505775288764,0.0220405405964818
"2132","Bais HaMedrash and Mesivta of Baltimore","12250","12250",NA,61.4583333333333,0.137264887402169
"2133","Yeshiva Gedolah Zichron Leyma","11500","11500",NA,28,0.140559237266412
"2134","Be'er Yaakov Talmudic Seminary","8350","8350",NA,382,0.126649508642894
"2135","West Coast University-Dallas","25425","25425",NA,3852.38523852385,0.00123237982072081
"2136","MotoRing Technical Training Institute","NULL","NULL",NA,15.7498031274609,0.141856655515325
"2137","ITT Technical Institute-Philadelphia","18048","18048",NA,923.351158645276,0.0339471102888776
"2138","ITT Technical Institute-Marlton","18048","18048",NA,395.089746234784,0.121312858130558
"2139","ITT Technical Institute-West Palm Beach","18048","18048",NA,505.700087693657,0.058895809659474
"2140","ITT Technical Institute-Salem","18048","18048",NA,195.142204691717,0.0411033511738811
"2141","ITT Technical Institute-Indianapolis East","18048","18048",NA,310.880829015544,0.0947476823503506
"2142","ITT Technical Institute-Douglasville","18048","18048",NA,210.565201329885,0.0568638872153581
"2143","ITT Technical Institute-Overland Park","18048","18048",NA,231.90528499939,0.0425891249369495
"2144","ITT Technical Institute-Springfield","18048","18048",NA,280.183392766174,0.155804706402826
"2145","Pennsylvania State University-World Campus","13516","13516",NA,9876.03305785124,0.0566662569994159
"2146","Medical Career Institute","NULL","NULL",NA,91.9963201471941,0.19000762044554
"2147","Brand College","NULL","NULL",NA,73.75,0.000248379792804409
"2148","Gemini School of Visual Arts & Communication","NULL","NULL",NA,21.9987429289755,0.213603061980205
"2149","Midwives College of Utah","4555","4555",NA,325.267127592709,0.0976679816066331
"2150","Carthage R9 School District-Carthage Technical Center","NULL","NULL",NA,11,0.136846587724568
"2151","Shepherds College","NULL","NULL",NA,60.3095129722349,0.0168870403768154
"2152","Ukiah Adult School","NULL","NULL",NA,63.913470993117,0.00300914160645494
"2153","Yeshiva Gedolah Kesser Torah","10200","10200",NA,67,0.123732269561193
"2154","Yeshiva Yesodei Hatorah","11000","11000",NA,69,0.131556010411754
"2155","ITT Technical Institute-Pensacola","18048","18048",NA,238.219078331426,0.0997610679411597
"2156","ITT Technical Institute-San Antonio East","18048","18048",NA,238.369053842133,0.0710558883074459
"2157","Augusta University","7326","21130",NA,6571.72720146329,0.0301204026819619
"2158","Middle Georgia State University","3474","9919",NA,12399.8012586949,0.0909698493397437
"2159","Academy of Interactive Entertainment","16500","16500",NA,101.973248576348,0.000682907945178229
"2160","DeVry College of New York","16888","16888",NA,1749.12610916913,0.00603366419126315
"2161","DeVry University-Arizona","16888","16888",NA,1144.60614460614,0.0259511328489872
"2162","DeVry University-California","16888","16888",NA,7843.73476352998,0.00164896774121833
"2163","DeVry University-Colorado","16888","16888",NA,1081.19843682154,0.0572034051201932
"2164","DeVry University-Florida","16888","16888",NA,2601.7769526588,0.153257513792154
"2165","DeVry University-Georgia","16888","16888",NA,3003.97877984085,0.0486493285143913
"2166","DeVry University-Illinois","16888","16888",NA,24989.6193771626,0.0651032210732869
"2167","DeVry University-Indiana","16888","16888",NA,266.167824692678,0.110608544531619
"2168","DeVry University-Maryland","16888","16888",NA,17,0.000522751116023382
"2169","DeVry University-Michigan","16888","16888",NA,264.285714285714,0.0153212980070923
"2170","DeVry University-Minnesota","16888","16888",NA,296.991514528156,0.0109843696610824
"2171","DeVry University-Missouri","16888","16888",NA,806.578947368421,0.0644015269126852
"2172","DeVry University-Nevada","16888","16888",NA,407.391852162957,0.00288369185621252
"2173","DeVry University-New Jersey","16888","16888",NA,1483.73983739837,0.00842848545172967
"2174","DeVry University-North Carolina","16888","16888",NA,586.485337866553,0.0480129410441337
"2175","DeVry University-Ohio","16888","16888",NA,2709.6018735363,0.162250636546377
"2176","DeVry University-Oklahoma","16888","16888",NA,201.428571428571,0.136814404501463
"2177","DeVry University-Oregon","16888","16888",NA,60,0.247762587562801
"2178","DeVry University-Pennsylvania","16888","16888",NA,1046.41740942239,0.084467661374386
"2179","DeVry University-Tennessee","16888","16888",NA,394.374365666232,0.0271840104422027
"2180","DeVry University-Texas","16888","16888",NA,2420.61553492916,0.0181048532091323
"2181","DeVry University-Utah","16888","16888",NA,26,0.0378261253117332
"2182","DeVry University-Virginia","16888","16888",NA,819.092516205068,0.0353279342501695
"2183","DeVry University-Washington","16888","16888",NA,431.50446583923,0.00265165536743318
"2184","DeVry University-Wisconsin","16888","16888",NA,203.989800509975,0.101041881787369
"2185","University of North Georgia","4551","13228",NA,21554.4041450777,0.0789089036615535
"2186","Arizona State University-Skysong","8503","15137",NA,18617.6325726482,0.036923633818158
"2187","Alexander Paul Institute of Hair Design","NULL","NULL",NA,32.6245921925976,0.147908088011398
